id,scan_id,signal_type,status,evidence_text,source_type,source_reference,confidence,created_at
5d51b159-be60-4d1a-9c85-5a03f597cb39,0e961362-75a5-461f-ba07-271390f7abcc,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-09-10T14:55:43
9cd7e3ba-1c2a-43e8-ad7b-fa31bf177af7,0e961362-75a5-461f-ba07-271390f7abcc,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-09-10T14:55:43
95436daf-8959-4f1e-a77c-adbfa0ff769e,51ea2ee7-0fb0-4363-a913-abf094c1f312,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-03-23T20:45:47
58123946-80cf-4adf-86d7-0b7873e7f73a,51ea2ee7-0fb0-4363-a913-abf094c1f312,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-03-23T20:45:47
ffc51b84-afa6-4290-aff8-0d195da7b92e,51ea2ee7-0fb0-4363-a913-abf094c1f312,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-03-23T20:45:47
036bc5cd-4aa5-4213-82a6-efca638ec60e,51ea2ee7-0fb0-4363-a913-abf094c1f312,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-03-23T20:45:47
4e898033-8f5b-4d8b-8d1d-6a6dbcae6509,51ea2ee7-0fb0-4363-a913-abf094c1f312,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-03-23T20:45:47
fd674ed3-1df6-49f9-a147-2a444ce89bc6,51ea2ee7-0fb0-4363-a913-abf094c1f312,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-03-23T20:45:47
ca44e222-611c-465f-9b10-bded32f4a0f0,9d0b8315-09d2-46c8-b258-6e57e124f110,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-06-14T16:59:31
390bb86d-9121-4703-8b26-f2fc8062b47b,9d0b8315-09d2-46c8-b258-6e57e124f110,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-06-14T16:59:31
3e5d5a82-cf5d-4d95-ae4e-5091bb8afb49,9d0b8315-09d2-46c8-b258-6e57e124f110,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-06-14T16:59:31
c96c9e3b-9516-4d09-a108-4db5edbab372,9d0b8315-09d2-46c8-b258-6e57e124f110,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-06-14T16:59:31
674e44c1-ecd0-4d3f-8ef4-83ab0e662f81,9d0b8315-09d2-46c8-b258-6e57e124f110,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-06-14T16:59:31
db9f0d5c-98b4-4568-84b3-deb8e538c1be,9d0b8315-09d2-46c8-b258-6e57e124f110,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-06-14T16:59:31
83f1b622-0b8d-484b-8a83-0b41147cd10a,f59977a0-6c2c-471f-a434-7ef011ec9c03,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-08-13T11:28:08
d1c817f0-fb56-40d1-9d05-746a4ed239ab,f59977a0-6c2c-471f-a434-7ef011ec9c03,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-08-13T11:28:08
f9b8ab0e-87c4-42a2-aed8-9b69f01b89f5,f59977a0-6c2c-471f-a434-7ef011ec9c03,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-08-13T11:28:08
2d5209d3-b65f-49b9-b240-232677baa148,f59977a0-6c2c-471f-a434-7ef011ec9c03,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-08-13T11:28:08
9b1ba0a5-aa7a-42fe-94a6-6e7aad22dc31,f59977a0-6c2c-471f-a434-7ef011ec9c03,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-08-13T11:28:08
d07b7c04-da65-4fe3-b2da-1bbc1683f359,f59977a0-6c2c-471f-a434-7ef011ec9c03,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-08-13T11:28:08
f274b367-4e47-4e96-a0e8-d81d9313f331,1943396f-7698-4e92-8d0b-081ea5116dc2,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-05-14T16:31:23
c004dd3e-8ec7-4c80-92c0-98aa2be3a7db,1943396f-7698-4e92-8d0b-081ea5116dc2,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-05-14T16:31:23
bc9bb8bf-4b4e-4e66-bc20-2206a8227929,1943396f-7698-4e92-8d0b-081ea5116dc2,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-05-14T16:31:23
283d3857-f4ed-4c16-a6f7-ba4e799168eb,1943396f-7698-4e92-8d0b-081ea5116dc2,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-05-14T16:31:23
95dd87fa-ce10-4974-a9d8-d0a574ce1e3e,1943396f-7698-4e92-8d0b-081ea5116dc2,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-05-14T16:31:23
1f5ff4e0-5c9f-4596-b71f-4877b6214606,1943396f-7698-4e92-8d0b-081ea5116dc2,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-05-14T16:31:23
2f6dcd17-b7d4-49ba-891a-245dbf5f7488,01090f54-2361-49fc-95cd-980cae7452f5,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-01-21T09:18:46
da14cbfc-89aa-4a13-a584-0b8b2986c00d,01090f54-2361-49fc-95cd-980cae7452f5,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-01-21T09:18:46
366b15e2-f17c-4461-af64-e97d1d36bd9e,01090f54-2361-49fc-95cd-980cae7452f5,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-01-21T09:18:46
4863ee8d-039e-4367-9825-d418d6c8708e,01090f54-2361-49fc-95cd-980cae7452f5,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-01-21T09:18:46
cf7406f6-9466-4c02-9f34-ef0c22e3ac02,01090f54-2361-49fc-95cd-980cae7452f5,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-01-21T09:18:46
c2d560ef-23dd-4f47-bb85-96014c97ae46,01090f54-2361-49fc-95cd-980cae7452f5,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-01-21T09:18:46
7a4be136-b9ae-481e-a5b1-672161721f50,f47cfe8d-ebc1-4ac2-95e6-c83da6c81cf0,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-10-17T19:29:21
19612f30-0f11-45bb-bc0c-e3fc1bb6e258,f47cfe8d-ebc1-4ac2-95e6-c83da6c81cf0,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-10-17T19:29:21
d2b03d8d-7a0b-4488-9eb3-c15e685921bb,f47cfe8d-ebc1-4ac2-95e6-c83da6c81cf0,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-10-17T19:29:21
8cb9f6e1-3708-4c4d-90f2-7692aca44372,f47cfe8d-ebc1-4ac2-95e6-c83da6c81cf0,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-10-17T19:29:21
f5300554-85d8-4b72-b413-baf2adb024c1,f47cfe8d-ebc1-4ac2-95e6-c83da6c81cf0,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-10-17T19:29:21
6b172929-a303-4489-b179-99da6e26837f,f47cfe8d-ebc1-4ac2-95e6-c83da6c81cf0,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-10-17T19:29:21
d801da05-1a1f-4943-8af5-795adb497b47,fbf2ef90-e4e2-469b-8461-d5dcaea31703,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-07-05T10:03:44
f735064d-17af-41f8-81cd-e54b53480bae,fbf2ef90-e4e2-469b-8461-d5dcaea31703,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-07-05T10:03:44
09f5195e-a85e-41cd-8488-f2a53ad2de02,fbf2ef90-e4e2-469b-8461-d5dcaea31703,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-07-05T10:03:44
dea7ec7a-a5cb-4b5a-bedf-4e33949dfdf1,fbf2ef90-e4e2-469b-8461-d5dcaea31703,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-07-05T10:03:44
a0a93815-bc91-4f51-a060-c679e5d33a3a,fbf2ef90-e4e2-469b-8461-d5dcaea31703,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-07-05T10:03:44
cb3daa99-7068-4c26-80d4-d635f4d74321,fbf2ef90-e4e2-469b-8461-d5dcaea31703,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-07-05T10:03:44
5912cf29-3191-44cf-8691-b09903a821fc,1ee4437c-dc2d-4feb-9a9d-48a93f53347b,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-06-24T17:37:34
99d05eea-1def-48d4-9703-dee82ffdafbe,1ee4437c-dc2d-4feb-9a9d-48a93f53347b,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-06-24T17:37:34
57ea7cfe-5a33-4c18-8968-163e11ff8d97,1ee4437c-dc2d-4feb-9a9d-48a93f53347b,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-06-24T17:37:34
9058a1d1-bfcf-4767-8632-db5b9c695e08,1ee4437c-dc2d-4feb-9a9d-48a93f53347b,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-06-24T17:37:34
9032e269-2258-4b1c-835a-2ea2ad62f107,1ee4437c-dc2d-4feb-9a9d-48a93f53347b,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-06-24T17:37:34
3ebab4b5-2f7f-4a4d-ae06-412b6b12c0ff,1ee4437c-dc2d-4feb-9a9d-48a93f53347b,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-06-24T17:37:34
85f64996-c05c-4212-9953-85167becc56d,f599170e-61c4-4ae9-aeb6-ab8a8ec2ee28,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-07-29T15:41:11
bb14b0f5-41bb-4d74-9a44-5bbd9b052606,f599170e-61c4-4ae9-aeb6-ab8a8ec2ee28,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-07-29T15:41:11
717c94ff-cb14-432b-b17d-d4af2dee51b2,f599170e-61c4-4ae9-aeb6-ab8a8ec2ee28,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-07-29T15:41:11
f1f23dfe-371d-40fd-8dad-c10bd422f18f,f599170e-61c4-4ae9-aeb6-ab8a8ec2ee28,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-07-29T15:41:11
d06f80af-b3cd-47ef-8185-a8b4e2db5143,f599170e-61c4-4ae9-aeb6-ab8a8ec2ee28,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-07-29T15:41:11
a35f5473-9a8b-42a0-8226-07138ecf7fdf,f599170e-61c4-4ae9-aeb6-ab8a8ec2ee28,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-07-29T15:41:11
79e7011d-9777-41f1-9366-6996fef339e7,a6d6ae88-7f39-4a41-bf32-b800240ef7f5,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-06-14T17:27:27
1d6b4cd4-8234-4d78-bc48-0faeda4171ce,a6d6ae88-7f39-4a41-bf32-b800240ef7f5,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-06-14T17:27:27
99c8a923-c3fe-408b-92bb-5b03d2f630d5,a6d6ae88-7f39-4a41-bf32-b800240ef7f5,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-06-14T17:27:27
50582e32-d1cd-424d-92d2-e225462862db,a6d6ae88-7f39-4a41-bf32-b800240ef7f5,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-06-14T17:27:27
4a59a177-736a-4060-9c41-92d039c15ef5,a6d6ae88-7f39-4a41-bf32-b800240ef7f5,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-06-14T17:27:27
31e2b6af-7de0-4bd4-a114-5c9f84c5af97,a6d6ae88-7f39-4a41-bf32-b800240ef7f5,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-06-14T17:27:27
4718c7e6-2c59-4fa5-ac37-a2788a241e31,f6bfe1bc-fab7-4904-a04e-8482eff6b533,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-06-02T11:32:40
5d66effe-19ec-4c43-b71d-ad3cf65e92e3,f6bfe1bc-fab7-4904-a04e-8482eff6b533,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-06-02T11:32:40
33f52cc7-6674-4203-a316-e690fe92af47,f6bfe1bc-fab7-4904-a04e-8482eff6b533,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-06-02T11:32:40
024e8c1a-f019-409c-b793-682d23d890aa,f6bfe1bc-fab7-4904-a04e-8482eff6b533,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-06-02T11:32:40
0efd6acf-2ca5-4792-9542-897aa0ae637c,f6bfe1bc-fab7-4904-a04e-8482eff6b533,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-06-02T11:32:40
50bcbb1d-2ee1-4e31-b974-7079c6885605,f6bfe1bc-fab7-4904-a04e-8482eff6b533,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-06-02T11:32:40
91c1bde5-a385-4412-9073-a3614158ea09,c48f1d40-6c75-4a52-870b-6b452ff28c90,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-08-27T10:04:43
b9695a99-d585-4fea-b268-846d70b6fcab,c48f1d40-6c75-4a52-870b-6b452ff28c90,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-08-27T10:04:43
27c252bd-5017-4c1d-b898-620f0cff4205,c48f1d40-6c75-4a52-870b-6b452ff28c90,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-08-27T10:04:43
9dfcadcd-2f70-4c10-b1af-9af039941f0a,c48f1d40-6c75-4a52-870b-6b452ff28c90,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-08-27T10:04:43
09629fff-735f-401f-9fff-786a6ff138a1,c48f1d40-6c75-4a52-870b-6b452ff28c90,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-08-27T10:04:43
2a6287c4-0379-46fa-95b0-e15505c67655,c48f1d40-6c75-4a52-870b-6b452ff28c90,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-08-27T10:04:43
098f3401-eec2-4384-9aaf-94f04cc08781,a88472c5-5a46-4f91-b18c-a4f3d0023827,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-09-04T16:49:50
357e8678-a053-4e6d-a6d4-6abb22a7de1c,a88472c5-5a46-4f91-b18c-a4f3d0023827,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-09-04T16:49:50
5e575c45-a3eb-4574-8092-135892b2035f,a88472c5-5a46-4f91-b18c-a4f3d0023827,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-09-04T16:49:50
2423acad-18f4-4745-a48f-e53bbc13af1b,a88472c5-5a46-4f91-b18c-a4f3d0023827,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-09-04T16:49:50
47dabe82-f74d-4390-8b24-bceb3c9617f4,a88472c5-5a46-4f91-b18c-a4f3d0023827,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-09-04T16:49:50
9ad1035c-e54b-4e31-8336-5d89f77101f0,a88472c5-5a46-4f91-b18c-a4f3d0023827,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-09-04T16:49:50
ddceefb8-90e3-4c5e-aa4c-380e1173fac3,34ba018a-6897-4813-815b-c7afb672c2da,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-06-10T20:24:28
47cd2b11-69ac-49d1-a911-7825c6f7eba2,34ba018a-6897-4813-815b-c7afb672c2da,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-06-10T20:24:28
a525567a-0f1d-4da8-a07f-f97f5d9a16a6,34ba018a-6897-4813-815b-c7afb672c2da,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-06-10T20:24:28
7a8af3bd-5545-4a5e-8871-f66eac730ec2,34ba018a-6897-4813-815b-c7afb672c2da,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-06-10T20:24:28
3ccc0ee1-922c-4b4a-9d83-0dc2985ea4c8,34ba018a-6897-4813-815b-c7afb672c2da,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-06-10T20:24:28
ca3d2a51-0d8a-48fe-b4e8-ce4e79811f57,34ba018a-6897-4813-815b-c7afb672c2da,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-06-10T20:24:28
68b22c4b-6108-4233-9a61-aebd308109b7,878a5812-4586-4c7d-90f5-9d22cab9e800,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-04-28T21:40:54
b2c0ad62-ecdd-4add-96ac-a7579348cf13,878a5812-4586-4c7d-90f5-9d22cab9e800,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-04-28T21:40:54
c14ab689-b3ae-4685-b30c-b4e3861a88d5,878a5812-4586-4c7d-90f5-9d22cab9e800,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-04-28T21:40:54
3ef970c3-509f-4a11-91db-2934f4208e54,878a5812-4586-4c7d-90f5-9d22cab9e800,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-04-28T21:40:54
55d4266c-702c-419d-9dc5-884e1b615559,878a5812-4586-4c7d-90f5-9d22cab9e800,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-04-28T21:40:54
4009b4c8-cfa9-40ea-b580-b991e2426e2e,878a5812-4586-4c7d-90f5-9d22cab9e800,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-04-28T21:40:54
cc5a70e2-f697-40a1-8190-f68b487c81f8,662ce15c-dbbd-4366-be2b-39333461bdea,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-05-14T14:35:08
9037b704-b397-498b-81a8-309f2a66f459,662ce15c-dbbd-4366-be2b-39333461bdea,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-05-14T14:35:08
9cac82fd-f8ca-444d-ba3e-c88d79f4735a,662ce15c-dbbd-4366-be2b-39333461bdea,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-05-14T14:35:08
03e5a7a7-b97f-4dc7-84e4-d56249d22970,662ce15c-dbbd-4366-be2b-39333461bdea,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-05-14T14:35:08
daadde7b-d546-4918-a34d-c59b17b38c6a,662ce15c-dbbd-4366-be2b-39333461bdea,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-05-14T14:35:08
97d2e626-da8d-476c-99ab-b3908c9a39d4,662ce15c-dbbd-4366-be2b-39333461bdea,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-05-14T14:35:08
871be707-3a62-466f-84fb-1161bbbbfa7b,6018f6bf-ba2c-4c27-8b76-aca4b0f34e2f,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-04-11T13:01:07
f04af79f-c7aa-4731-8275-6927f094afed,6018f6bf-ba2c-4c27-8b76-aca4b0f34e2f,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-04-11T13:01:07
c4b41a85-2c84-4741-93fa-8baa1cb2f96b,6018f6bf-ba2c-4c27-8b76-aca4b0f34e2f,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-04-11T13:01:07
a5406746-d62e-4508-a558-3c1379e62a98,6018f6bf-ba2c-4c27-8b76-aca4b0f34e2f,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-04-11T13:01:07
b026f754-57c2-4b52-82fc-f7b12c500217,6018f6bf-ba2c-4c27-8b76-aca4b0f34e2f,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-04-11T13:01:07
d9b9b9dd-b578-4c73-a59a-5b06d73fc668,6018f6bf-ba2c-4c27-8b76-aca4b0f34e2f,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-04-11T13:01:07
761a98bd-b632-4019-a76b-24cd38c9d13b,2855c7a7-510c-45d6-be03-628f7adb107a,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-08-02T14:50:51
ad9caf8f-419b-4798-a7c2-4beb878b347e,2855c7a7-510c-45d6-be03-628f7adb107a,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-08-02T14:50:51
6698cfa3-102e-41cf-9669-6c64a4119b4f,2855c7a7-510c-45d6-be03-628f7adb107a,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-08-02T14:50:51
d62f82a3-44f2-4cdb-8d82-cd4735543880,2855c7a7-510c-45d6-be03-628f7adb107a,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-08-02T14:50:51
552b6b35-456b-449c-a9ca-b993e7144cc0,2855c7a7-510c-45d6-be03-628f7adb107a,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-08-02T14:50:51
